 1.780	14.1499
 1.785	14.2009
 1.790	14.2521
 1.795	14.3033
 1.800	14.3546
 1.805	14.4060
 1.810	14.4575
 1.815	14.5091
 1.820	14.5608
 1.825	14.6125
 1.830	14.6644
 1.835	14.7164
 1.840	14.7684
 1.845	14.8205
 1.850	14.8728
 1.855	14.9251
 1.860	14.9775
 1.865	15.0300
 1.870	15.0826
 1.875	15.1353
 1.880	15.1881
 1.885	15.2410
 1.890	15.2939
 1.895	15.3470
 1.900	15.4001
 1.905	15.4534
 1.910	15.5067
 1.915	15.5601
 1.920	15.6137
 1.925	15.6673
 1.930	15.7210
 1.935	0.0000
 1.940	15.8286
 1.945	15.8826
 1.950	15.9367
 1.955	15.9908
 1.960	16.0451
 1.965	16.0994
 1.970	16.1539
 1.975	16.2084
 1.980	16.2630
 1.985	16.3177
 1.990	0.0000
 1.995	16.4274
 2.000	16.4824
 2.005	16.5375
 2.010	16.5927
 2.015	16.6479
 2.020	16.7033
 2.025	16.7587
 2.030	0.0000
 2.035	16.8699
 2.040	16.9256
 2.045	16.9814
 2.050	17.0373
 2.055	17.0933
 2.060	0.0000
 2.065	17.2056
 2.070	17.2619
 2.075	17.3183
 2.080	17.3747
 2.085	17.4313
 2.090	17.4879
 2.095	17.5446
 2.100	17.6015
 2.105	17.6584
 2.110	17.7154
 2.115	17.7725
 2.120	17.8297
 2.125	17.8870
 2.130	17.9443
 2.135	18.0018
 2.140	18.0594
 2.145	0.0000
 2.150	0.0000
 2.155	18.2326
 2.160	0.0000
 2.165	18.3485
 2.170	18.4067
 2.175	18.4649
 2.180	18.5231
 2.185	18.5815
 2.190	18.6400
 2.195	18.6986
 2.200	18.7572
 2.205	18.8160
 2.210	18.8748
 2.215	18.9338
 2.220	18.9928
 2.225	19.0519
 2.230	19.1111
 2.235	19.1705
 2.240	19.2299
 2.245	19.2893
 2.250	19.3489
 2.255	19.4086
 2.260	19.4684
 2.265	19.5282
 2.270	19.5882
 2.275	19.6482
 2.280	19.7083
 2.285	19.7686
 2.290	0.0000
 2.295	19.8893
 2.300	19.9498
 2.305	20.0104
 2.310	20.0711
 2.315	20.1318
 2.320	20.1927
 2.325	20.2537
 2.330	0.0000
 2.335	20.3759
 2.340	20.4371
 2.345	20.4984
 2.350	20.5598
 2.355	20.6213
 2.360	0.0000
 2.365	20.7446
 2.370	20.8064
 2.375	20.8683
 2.380	20.9303
 2.385	20.9923
 2.390	21.0545
 2.395	21.1167
 2.400	0.0000
 2.405	0.0000
 2.410	21.3040
 2.415	21.3666
 2.420	21.4293
 2.425	21.4921
 2.430	21.5550
 2.435	21.6180
 2.440	21.6811
 2.445	21.7442
 2.450	21.8075
 2.455	21.8708
 2.460	21.9343
 2.465	21.9978
 2.470	22.0614
 2.475	22.1252
 2.480	22.1890
 2.485	22.2529
 2.490	22.3169
 2.495	22.3809
 2.500	22.4451
 2.505	22.5094
 2.510	22.5737
 2.515	0.0000
 2.520	22.7027
 2.525	22.7674
 2.530	0.0000
 2.535	22.8969
 2.540	22.9618
 2.545	23.0268
 2.550	23.0919
 2.555	23.1571
 2.560	23.2224
 2.565	23.2877
 2.570	23.3532
 2.575	23.4188
 2.580	23.4844
 2.585	23.5501
 2.590	0.0000
 2.595	23.6819
 2.600	23.7479
 2.605	23.8140
 2.610	23.8802
 2.615	23.9465
 2.620	0.0000
 2.625	0.0000
 2.630	0.0000
 2.635	24.2126
 2.640	24.2793
 2.645	24.3461
 2.650	24.4131
 2.655	24.4801
 2.660	24.5472
 2.665	24.6144
 2.670	24.6817
 2.675	24.7491
 2.680	24.8166
 2.685	24.8842
 2.690	24.9518
 2.695	25.0196
 2.700	25.0874
 2.705	25.1554
 2.710	25.2234
 2.715	0.0000
 2.720	25.3598
 2.725	25.4281
 2.730	25.4965
 2.735	25.5650
 2.740	25.6335
 2.745	25.7022
 2.750	25.7710
 2.755	25.8398
 2.760	25.9088
 2.765	25.9778
 2.770	26.0470
 2.775	26.1162
 2.780	0.0000
 2.785	26.2549
 2.790	26.3244
 2.795	26.3940
 2.800	26.4637
 2.805	26.5335
 2.810	26.6034
 2.815	26.6733
 2.820	26.7434
 2.825	26.8135
 2.830	26.8838
 2.835	26.9541
 2.840	27.0245
 2.845	27.0950
 2.850	27.1656
 2.855	27.2363
 2.860	0.0000
 2.865	27.3780
 2.870	27.4490
 2.875	27.5201
 2.880	27.5912
 2.885	27.6625
 2.890	27.7338
 2.895	27.8052
 2.900	27.8768
 2.905	27.9484
 2.910	28.0201
 2.915	28.0919
 2.920	28.1638
 2.925	28.2358
 2.930	28.3078
 2.935	28.3800
 2.940	28.4523
 2.945	28.5246
 2.950	28.5971
 2.955	28.6696
 2.960	28.7422
 2.965	28.8149
 2.970	28.8878
 2.975	28.9607
 2.980	29.0336
 2.985	29.1067
 2.990	0.0000
 2.995	29.2532
 3.000	29.3265
 3.005	29.4000
 3.010	29.4735
 3.015	0.0000
 3.020	29.6209
 3.025	29.6947
 3.030	29.7686
 3.035	29.8427
 3.040	29.9168
 3.045	29.9909
 3.050	30.0652
 3.055	30.1396
 3.060	30.2141
 3.065	30.2886
 3.070	30.3633
 3.075	30.4380
 3.080	30.5128
 3.085	30.5878
 3.090	30.6628
 3.095	30.7379
 3.100	30.8131
 3.105	30.8884
 3.110	30.9638
 3.115	31.0392
 3.120	31.1148
 3.125	31.1905
 3.130	31.2662
 3.135	31.3421
 3.140	31.4180
 3.145	0.0000
 3.150	31.5701
 3.155	0.0000
 3.160	31.7226
 3.165	31.7990
 3.170	31.8755
 3.175	31.9521
 3.180	32.0288
 3.185	32.1055
 3.190	0.0000
 3.195	32.2593
 3.200	32.3364
 3.205	32.4135
 3.210	32.4907
 3.215	32.5680
 3.220	32.6454
 3.225	32.7229
 3.230	32.8005
 3.235	32.8782
 3.240	32.9560
 3.245	33.0338
 3.250	0.0000
 3.255	33.1898
 3.260	33.2680
 3.265	33.3462
 3.270	33.4245
 3.275	33.5030
 3.280	33.5815
 3.285	33.6601
 3.290	0.0000
 3.295	33.8175
 3.300	33.8964
 3.305	0.0000
 3.310	34.0544
 3.315	34.1336
 3.320	34.2128
 3.325	34.2922
 3.330	34.3716
 3.335	34.4511
 3.340	34.5307
 3.345	34.6104
 3.350	34.6902
 3.355	34.7701
 3.360	34.8501
 3.365	34.9301
 3.370	0.0000
 3.375	35.0906
 3.380	35.1709
 3.385	35.2513
 3.390	35.3319
 3.395	35.4125
 3.400	35.4932
 3.405	35.5740
 3.410	35.6549
 3.415	35.7359
 3.420	0.0000
 3.425	35.8981
 3.430	35.9794
 3.435	36.0608
 3.440	36.1422
 3.445	36.2237
 3.450	36.3054
 3.455	36.3871
 3.460	36.4689
 3.465	36.5508
 3.470	36.6328
 3.475	36.7149
 3.480	36.7971
 3.485	36.8794
 3.490	0.0000
 3.495	37.0442
 3.500	37.1267
 3.505	37.2094
 3.510	37.2921
 3.515	37.3749
 3.520	37.4579
 3.525	37.5409
 3.530	37.6240
 3.535	37.7072
 3.540	37.7904
 3.545	37.8738
 3.550	37.9573
 3.555	38.0408
 3.560	38.1245
 3.565	38.2082
 3.570	38.2921
 3.575	38.3760
 3.580	38.4600
 3.585	38.5441
 3.590	38.6283
 3.595	38.7126
 3.600	38.7970
 3.605	38.8815
 3.610	38.9661
 3.615	39.0507
 3.620	39.1355
 3.625	39.2203
 3.630	39.3053
 3.635	39.3903
 3.640	39.4754
 3.645	39.5606
 3.650	39.6459
 3.655	39.7313
 3.660	39.8168
 3.665	39.9024
 3.670	39.9881
 3.675	40.0739
 3.680	40.1597
 3.685	40.2457
 3.690	40.3317
 3.695	40.4178
 3.700	40.5041
 3.705	40.5904
 3.710	40.6768
 3.715	40.7633
 3.720	40.8499
 3.725	40.9366
 3.730	41.0233
 3.735	41.1102
 3.740	41.1972
 3.745	41.2842
 3.750	41.3714
 3.755	41.4586
 3.760	41.5459
 3.765	41.6333
 3.770	0.0000
 3.775	41.8085
 3.780	41.8961
 3.785	0.0000
 3.790	42.0718
 3.795	42.1598
 3.800	42.2478
 3.805	42.3360
 3.810	42.4242
 3.815	42.5126
 3.820	42.6010
 3.825	42.6895
 3.830	42.7781
 3.835	0.0000
 3.840	42.9557
 3.845	0.0000
 3.850	43.1335
 3.855	43.2226
 3.860	43.3118
 3.865	43.4010
 3.870	43.4904
 3.875	43.5798
 3.880	43.6693
 3.885	0.0000
 3.890	43.8487
 3.895	43.9385
 3.900	44.0284
 3.905	44.1184
 3.910	44.2085
 3.915	44.2986
 3.920	44.3889
 3.925	44.4793
 3.930	44.5697
 3.935	44.6603
 3.940	44.7509
 3.945	44.8416
 3.950	44.9324
 3.955	45.0233
 3.960	45.1143
 3.965	45.2054
 3.970	45.2966
 3.975	45.3879
 3.980	45.4793
 3.985	45.5707
 3.990	45.6623
 3.995	45.7539
 4.000	45.8457
 4.005	45.9375
 4.010	46.0294
 4.015	46.1214
 4.020	46.2135
 4.025	46.3057
 4.030	0.0000
 4.035	46.4904
 4.040	46.5829
 4.045	46.6754
 4.050	46.7681
 4.055	46.8608
 4.060	46.9537
 4.065	47.0466
 4.070	0.0000
 4.075	47.2328
 4.080	47.3260
 4.085	47.4193
 4.090	47.5127
 4.095	47.6061
 4.100	47.6997
 4.105	47.7934
 4.110	47.8871
 4.115	47.9810
 4.120	48.0749
 4.125	48.1690
 4.130	48.2631
 4.135	0.0000
 4.140	48.4516
 4.145	48.5460
 4.150	48.6405
 4.155	48.7351
 4.160	48.8298
 4.165	48.9245
 4.170	49.0194
 4.175	49.1144
 4.180	49.2094
 4.185	49.3045
 4.190	0.0000
 4.195	49.4951
 4.200	49.5905
 4.205	49.6860
 4.210	49.7816
 4.215	49.8773
 4.220	0.0000
 4.225	50.0689
 4.230	50.1649
 4.235	50.2610
 4.240	0.0000
 4.245	50.4533
 4.250	50.5497
 4.255	50.6461
 4.260	50.7426
 4.265	0.0000
 4.270	50.9359
 4.275	51.0327
 4.280	51.1296
 4.285	51.2266
 4.290	51.3236
 4.295	0.0000
 4.300	51.5180
 4.305	51.6154
 4.310	51.7128
 4.315	51.8103
 4.320	51.9080
 4.325	52.0057
 4.330	52.1035
 4.335	52.2014
 4.340	52.2993
 4.345	52.3974
 4.350	52.4956
 4.355	52.5938
 4.360	52.6922
 4.365	52.7906
 4.370	52.8892
 4.375	52.9878
 4.380	53.0865
 4.385	53.1853
 4.390	53.2842
 4.395	53.3832
 4.400	53.4823
 4.405	53.5815
 4.410	53.6808
 4.415	53.7801
 4.420	53.8796
 4.425	0.0000
 4.430	54.0788
 4.435	54.1785
 4.440	54.2783
 4.445	54.3782
 4.450	54.4782
 4.455	54.5783
 4.460	54.6785
 4.465	54.7788
 4.470	54.8792
 4.475	54.9797
 4.480	55.0802
 4.485	55.1809
 4.490	55.2816
 4.495	55.3824
 4.500	55.4834
 4.505	55.5844
 4.510	55.6855
 4.515	55.7867
 4.520	55.8880
 4.525	55.9894
 4.530	56.0908
 4.535	56.1924
 4.540	56.2941
 4.545	56.3958
 4.550	56.4977
 4.555	56.5996
 4.560	56.7016
 4.565	56.8037
 4.570	56.9060
 4.575	57.0083
 4.580	57.1106
 4.585	57.2131
 4.590	57.3157
 4.595	57.4184
 4.600	57.5211
 4.605	57.6240
 4.610	57.7269
 4.615	57.8300
 4.620	57.9331
 4.625	58.0363
 4.630	58.1396
 4.635	58.2431
 4.640	58.3466
 4.645	58.4501
 4.650	58.5538
 4.655	58.6576
 4.660	58.7615
 4.665	0.0000
 4.670	58.9695
 4.675	59.0736
 4.680	59.1778
 4.685	59.2822
 4.690	59.3866
 4.695	59.4911
 4.700	59.5957
 4.705	59.7004
 4.710	59.8052
 4.715	59.9100
 4.720	60.0150
 4.725	60.1201
 4.730	60.2252
 4.735	60.3305
 4.740	0.0000
 4.745	0.0000
 4.750	60.6467
 4.755	60.7523
 4.760	60.8580
 4.765	60.9638
 4.770	61.0697
 4.775	61.1757
 4.780	61.2818
 4.785	61.3879
 4.790	0.0000
 4.795	61.6005
 4.800	61.7070
 4.805	61.8135
 4.810	61.9201
 4.815	62.0268
 4.820	62.1336
 4.825	62.2405
 4.830	62.3475
 4.835	62.4546
 4.840	62.5618
 4.845	62.6690
 4.850	62.7764
 4.855	62.8838
 4.860	62.9914
 4.865	63.0990
 4.870	63.2067
 4.875	63.3146
 4.880	63.4225
 4.885	63.5305
 4.890	0.0000
 4.895	63.7467
 4.900	63.8550
 4.905	63.9634
 4.910	64.0718
 4.915	64.1804
 4.920	64.2890
 4.925	64.3978
 4.930	64.5066
 4.935	64.6155
 4.940	64.7245
 4.945	64.8336
 4.950	64.9428
 4.955	65.0521
 4.960	65.1615
 4.965	65.2709
 4.970	65.3805
 4.975	65.4902
 4.980	0.0000
 4.985	65.7097
 4.990	65.8197
 4.995	65.9297
 5.000	66.0398
 5.005	66.1500
 5.010	66.2603
 5.015	66.3707
 5.020	66.4812
 5.025	66.5917
 5.030	66.7024
 5.035	0.0000
 5.040	66.9240
 5.045	67.0349
 5.050	67.1460
 5.055	67.2571
 5.060	67.3683
 5.065	67.4796
 5.070	67.5910
 5.075	67.7025
 5.080	67.8141
 5.085	67.9258
 5.090	68.0375
 5.095	0.0000
 5.100	68.2613
 5.105	68.3734
 5.110	68.4855
 5.115	68.5977
 5.120	68.7101
 5.125	68.8225
 5.130	68.9350
 5.135	69.0476
 5.140	69.1602
 5.145	69.2730
 5.150	69.3859
 5.155	69.4988
 5.160	69.6119
 5.165	69.7250
 5.170	69.8383
 5.175	69.9516
 5.180	70.0650
 5.185	70.1785
 5.190	70.2921
 5.195	70.4058
 5.200	70.5196
 5.205	70.6335
 5.210	70.7475
 5.215	70.8615
 5.220	70.9757
 5.225	71.0899
 5.230	71.2043
 5.235	71.3187
 5.240	71.4332
 5.245	71.5478
 5.250	71.6625
 5.255	71.7773
 5.260	71.8922
 5.265	72.0072
 5.270	72.1223
 5.275	72.2375
 5.280	72.3527
 5.285	72.4681
 5.290	72.5835
 5.295	72.6990
 5.300	72.8147
 5.305	72.9304
 5.310	0.0000
 5.315	73.1621
 5.320	73.2781
 5.325	73.3942
 5.330	73.5103
 5.335	0.0000
 5.340	73.7430
 5.345	73.8594
 5.350	73.9760
 5.355	74.0926
 5.360	74.2093
 5.365	74.3261
 5.370	74.4431
 5.375	74.5601
 5.380	74.6771
 5.385	74.7943
 5.390	74.9116
 5.395	75.0290
 5.400	75.1464
 5.405	75.2640
 5.410	75.3816
 5.415	0.0000
 5.420	75.6172
 5.425	0.0000
 5.430	75.8531
 5.435	75.9713
 5.440	76.0895
 5.445	76.2077
 5.450	76.3261
 5.455	76.4446
 5.460	76.5632
 5.465	76.6818
 5.470	76.8006
 5.475	76.9194
 5.480	77.0383
 5.485	77.1574
 5.490	77.2765
 5.495	77.3957
 5.500	0.0000
 5.505	77.6344
 5.510	77.7539
 5.515	77.8734
 5.520	77.9931
 5.525	78.1129
 5.530	78.2327
 5.535	78.3527
 5.540	78.4727
 5.545	78.5928
 5.550	78.7130
 5.555	78.8333
 5.560	78.9537
 5.565	79.0742
 5.570	0.0000
 5.575	0.0000
 5.580	79.4363
 5.585	79.5571
 5.590	79.6781
 5.595	79.7991
 5.600	0.0000
 5.605	80.0415
 5.610	80.1628
 5.615	0.0000
 5.620	80.4057
 5.625	0.0000
 5.630	80.6490
 5.635	80.7708
 5.640	80.8927
 5.645	81.0146
 5.650	81.1367
 5.655	81.2588
 5.660	81.3811
 5.665	81.5034
 5.670	81.6258
 5.675	81.7484
 5.680	81.8710
 5.685	81.9937
 5.690	82.1165
 5.695	82.2393
 5.700	0.0000
 5.705	82.4854
 5.710	0.0000
 5.715	82.7318
 5.720	82.8551
 5.725	82.9786
 5.730	83.1021
 5.735	83.2257
 5.740	0.0000
 5.745	83.4732
 5.750	83.5971
 5.755	83.7211
 5.760	83.8452
 5.765	83.9693
 5.770	84.0936
 5.775	84.2180
 5.780	84.3424
 5.785	84.4669
 5.790	84.5916
 5.795	84.7163
 5.800	0.0000
 5.805	84.9660
 5.810	85.0910
 5.815	85.2161
 5.820	85.3413
 5.825	85.4665
 5.830	85.5919
 5.835	85.7174
 5.840	85.8429
 5.845	85.9685
 5.850	86.0943
 5.855	86.2201
 5.860	86.3460
 5.865	86.4720
 5.870	86.5981
 5.875	86.7243
 5.880	86.8506
 5.885	0.0000
 5.890	87.1034
 5.895	87.2300
 5.900	87.3566
 5.905	0.0000
 5.910	87.6102
 5.915	87.7371
 5.920	87.8642
 5.925	87.9913
 5.930	88.1185
 5.935	88.2458
 5.940	88.3731
 5.945	88.5006
 5.950	88.6282
 5.955	88.7558
 5.960	88.8836
 5.965	89.0114
 5.970	89.1394
 5.975	89.2674
 5.980	89.3955
 5.985	0.0000
 5.990	89.6520
 5.995	89.7804
 6.000	89.9089
 6.005	90.0375
 6.010	90.1662
 6.015	90.2949
 6.020	90.4238
 6.025	90.5527
 6.030	90.6818
 6.035	90.8109
 6.040	90.9401
 6.045	91.0694
 6.050	91.1988
 6.055	91.3283
 6.060	91.4579
 6.065	91.5876
 6.070	91.7174
 6.075	91.8473
 6.080	91.9772
 6.085	92.1073
 6.090	92.2374
 6.095	92.3676
 6.100	92.4980
 6.105	92.6284
 6.110	92.7589
 6.115	92.8895
 6.120	93.0202
 6.125	0.0000
 6.130	93.2818
 6.135	93.4128
 6.140	93.5439
 6.145	93.6750
 6.150	93.8063
 6.155	93.9376
 6.160	0.0000
 6.165	0.0000
 6.170	0.0000
 6.175	94.4639
 6.180	94.5956
 6.185	94.7275
 6.190	94.8595
 6.195	94.9916
 6.200	95.1237
 6.205	95.2560
 6.210	95.3883
 6.215	95.5208
 6.220	95.6533
 6.225	95.7859
 6.230	95.9186
 6.235	96.0515
 6.240	96.1844
 6.245	96.3173
 6.250	96.4504
 6.255	96.5836
 6.260	96.7169
 6.265	96.8502
 6.270	96.9837
 6.275	97.1172
 6.280	97.2508
 6.285	97.3846
 6.290	97.5184
 6.295	97.6523
 6.300	97.7863
 6.305	0.0000
 6.310	98.0546
 6.315	98.1888
 6.320	98.3232
 6.325	98.4577
 6.330	98.5922
 6.335	98.7269
 6.340	98.8616
 6.345	98.9964
 6.350	99.1313
 6.355	99.2663
 6.360	99.4014
 6.365	99.5366
 6.370	99.6719
 6.375	99.8073
 6.380	99.9428
 6.385	100.0783
 6.390	100.2140
 6.395	100.3497
 6.400	100.4856
 6.405	100.6215
 6.410	100.7575
 6.415	100.8936
 6.420	101.0298
 6.425	101.1661
 6.430	0.0000
 6.435	0.0000
 6.440	101.5756
 6.445	0.0000
 6.450	101.8490
 6.455	101.9858
 6.460	102.1228
 6.465	102.2598
 6.470	102.3969
 6.475	102.5342
 6.480	102.6715
 6.485	0.0000
 6.490	102.9464
 6.495	103.0839
 6.500	103.2216
 6.505	103.3594
 6.510	0.0000
 6.515	103.6352
 6.520	103.7732
 6.525	103.9114
 6.530	0.0000
 6.535	104.1879
 6.540	104.3263
 6.545	104.4648
 6.550	104.6034
 6.555	104.7421
 6.560	0.0000
 6.565	105.0197
 6.570	105.1587
 6.575	105.2978
 6.580	105.4369
 6.585	105.5761
 6.590	105.7155
 6.595	105.8549
 6.600	0.0000
 6.605	106.1340
 6.610	0.0000
 6.615	0.0000
 6.620	106.5534
 6.625	106.6933
 6.630	106.8334
 6.635	106.9736
 6.640	107.1138
 6.645	107.2541
 6.650	107.3946
 6.655	0.0000
 6.660	0.0000
 6.665	107.8164
 6.670	107.9572
 6.675	108.0981
 6.680	108.2391
 6.685	108.3802
 6.690	108.5213
 6.695	108.6626
 6.700	108.8039
 6.705	108.9454
 6.710	109.0869
 6.715	109.2285
 6.720	109.3703
 6.725	109.5121
 6.730	109.6540
 6.735	109.7960
 6.740	109.9380
 6.745	110.0802
 6.750	110.2225
 6.755	110.3648
 6.760	110.5073
 6.765	110.6498
 6.770	110.7925
 6.775	110.9352
 6.780	111.0780
 6.785	111.2209
 6.790	111.3639
 6.795	0.0000
 6.800	111.6502
 6.805	111.7935
 6.810	111.9369
 6.815	112.0803
 6.820	0.0000
 6.825	112.3675
 6.830	0.0000
 6.835	112.6551
 6.840	112.7990
 6.845	112.9430
 6.850	113.0871
 6.855	113.2313
 6.860	113.3756
 6.865	113.5200
 6.870	113.6645
 6.875	113.8091
 6.880	113.9537
 6.885	114.0985
 6.890	114.2433
 6.895	114.3882
 6.900	114.5333
 6.905	114.6784
 6.910	114.8236
 6.915	114.9689
 6.920	115.1143
 6.925	115.2598
 6.930	115.4053
 6.935	115.5510
 6.940	115.6968
 6.945	115.8426
 6.950	115.9886
 6.955	116.1346
 6.960	116.2807
 6.965	116.4269
 6.970	116.5733
 6.975	116.7197
 6.980	116.8661
 6.985	117.0127
 6.990	0.0000
 6.995	117.3062
 7.000	117.4530
